f1 score micro: 0.2335476932039705, f1 score macro: 0.1553067203939706
aaai	0.051351351351351354	0.03598484848484849
aamas	0.3008595988538682	0.3008595988538682
acc	0.024390243902439025	0.009174311926605505
acm_multimedia	0.3082191780821918	0.11873350923482849
acm_trans._graph.	0.0	0.0
amcis	0.25	0.08721804511278196
amia	0.25	0.1652892561983471
asp-dac	0.5	0.003134796238244514
bioinformatics	0.0	0.0
cdc	0.5045317220543807	0.3962040332147094
chi	0.13228699551569506	0.2822966507177033
chi_extended_abstracts	0.27466666666666667	0.1813380281690141
cikm	0.19148936170212766	0.04774535809018567
cogsci	0.43342036553524804	0.3824884792626728
coling	0.3212669683257919	0.19346049046321526
commun._acm	0.0	0.0
compsac	0.20930232558139536	0.030405405405405407
comput._graph._forum	0.0	0.0
comput._j.	0.0	0.0
computer_communications	0.0	0.0
computer_networks	0.0	0.0
corr	0.0	0.0
cvpr	0.1844888366627497	0.26475548060708265
dac	0.15028901734104047	0.11659192825112108
date	0.18006430868167203	0.11428571428571428
ecai	0.0425531914893617	0.0213903743315508
ecis	0.2553191489361702	0.03116883116883117
embc	0.2902097902097902	0.24269005847953215
encyclopedia_of_database_systems	0.25287356321839083	0.3654485049833887
etfa	0.27906976744186046	0.047058823529411764
eurospeech	0.10714285714285714	0.009433962264150943
eusipco	0.035868005738880916	0.029342723004694836
expert_syst._appl.	0.0	0.0
focs	0.18421052631578946	0.02702702702702703
fskd	0.0	0.0
fundam._inform.	0.0	0.0
fusion	0.33472803347280333	0.27972027972027974
fuzz-ieee	0.5185185185185185	0.45714285714285713
gecco	0.39263803680981596	0.16623376623376623
globecom	0.1218405703175632	0.1421012849584278
hicss	0.1833188531711555	0.21508664627930682
icalt	0.42585551330798477	0.33136094674556216
icarcv	0.06818181818181818	0.011152416356877323
icassp	0.10451977401129943	0.11131167268351384
icc	0.1286906290115533	0.29057971014492756
iccad	0.19736842105263158	0.09933774834437085
iccs	0.07322654462242563	0.15165876777251186
iccv	0.15	0.04411764705882353
icdar	0.44482758620689655	0.45422535211267606
icde	0.19480519480519481	0.13119533527696792
icecs	0.09259259259259259	0.017064846416382253
icip	0.11627906976744186	0.042238648363252376
icis	0.15047021943573669	0.23587223587223588
icmc	0.5959821428571429	0.6137931034482759
icme	0.06504315659679408	0.3907407407407407
icml	0.24299065420560748	0.09848484848484848
icnc	0.3	0.02857142857142857
icpr	0.04225352112676056	0.046052631578947366
icra	0.36384	0.634132738427217
icse	0.3515981735159817	0.23765432098765432
icslp	0.20496894409937888	0.1166077738515901
ieee_computer	0.0	0.0
ieee_congress_on_evolutionary_computation	0.3645083932853717	0.3838383838383838
ieee_journal_on_selected_areas_in_communications	0.0	0.0
ieee_software	0.0	0.0
ieee_trans._computers	0.0	0.0
ieee_trans._information_theory	0.0	0.0
ieee_trans._knowl._data_eng.	0.0	0.0
ieee_trans._parallel_distrib._syst.	0.0	0.0
ieee_trans._pattern_anal._mach._intell.	0.0	0.0
ieee_trans._software_eng.	0.0	0.0
igarss	0.6858190709046454	0.8467924528301887
ijcai	0.08795811518324607	0.11170212765957446
ijcnn	0.18976545842217485	0.16390423572744015
inf._process._lett.	0.0	0.0
inf._sci.	0.0	0.0
infocom	0.17028380634390652	0.14782608695652175
int._cmg_conference	0.5666666666666667	0.4273743016759777
interspeech	0.42485207100591715	0.5734824281150159
ipdps	0.14803625377643503	0.1091314031180401
iros	0.07317073170731707	0.062187276626161546
isbi	0.5095890410958904	0.4460431654676259
iscas	0.38179519595448796	0.33970753655793023
iscc	0.1	0.0030959752321981426
isit	0.3713768115942029	0.44565217391304346
itc	0.6004618937644342	0.5752212389380531
j._acm	0.0	0.0
j._parallel_distrib._comput.	0.0	0.0
j._symb._log.	0.0	0.0
journal_of_systems_and_software	0.0	0.0
kdd	0.06451612903225806	0.008368200836820083
lcn	0.0989010989010989	0.03146853146853147
lrec	0.4866666666666667	0.4750542299349241
multimedia_tools_appl.	0.0	0.0
neuroimage	0.0	0.0
nips	0.10759493670886076	0.1445578231292517
pacis	0.18840579710144928	0.08904109589041095
pattern_recognition	0.0	0.0
pdpta	0.15	0.009966777408637873
pimrc	0.15332771693344566	0.2026726057906459
robio	0.13043478260869565	0.007425742574257425
sac	0.029243937232524966	0.07105719237435008
siam_j._comput.	0.0	0.0
sigcse	0.6948529411764706	0.48214285714285715
sigir	0.3333333333333333	0.11396011396011396
sigmod_conference	0.18518518518518517	0.08361204013377926
smc	0.030285381479324403	0.05970149253731343
soda	0.27647058823529413	0.16095890410958905
softw.,_pract._exper.	0.0	0.0
stoc	0.2865853658536585	0.15112540192926044
theor._comput._sci.	0.0	0.0
vlsi_design	0.19047619047619047	0.07380073800738007
vtc_fall	0.10344827586206896	0.01727447216890595
vtc_spring	0.13270142180094788	0.046357615894039736
wcnc	0.0951048951048951	0.08706786171574904
winter_simulation_conference	0.48929159802306427	0.6804123711340206
